Metal,ABS,HIPS,Nylon,PC,PLA,PP,Wood,Rubber,Thermocol,Threadball,TPU,Hollow TPU,Green Sponge,White Sponge
0,-0.09411909,0,-0.09411909,0,0,0,0,-0.09411909,0,-0.09411909,0,0,0,0
0,-0.09411909,0,-0.09411909,0,0,0,0,-0.09411909,0,-0.09411909,0,0,0,0
0,0,0,-0.09411909,-0.09411909,0,0,0,-0.09411909,0,-0.09411909,0,0,0,0
0,-0.09411909,0,0,-0.09411909,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,-0.09411909,0.09411909,0,0,0
0,0,0,0,-0.09411909,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0.09411909,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0.09411909,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,-0.09411909,0,0.09411909,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,0,-0.09411909,0,0,0,0,0,-0.09411909,0,0.09411909,0,0
0,0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,0,0,0,-0.09411909,0,0.09411909,0,0
0,0,0,-0.1882382,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,-0.09411909,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0.09411909,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.09411909,0,0,0,0,0
0,0,0,0,-0.09411909,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.09411909,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0.09411909,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0.09411909,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2826649,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0.6597564,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0.7538755,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0.5653297,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,1.036848,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,1.602178,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,2.073696,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,2.356361,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,2.639026,0,0,0,0,0,-0.09411909,0,0,0,0,0,0
0,0.09411909,2.827571,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,3.016117,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,3.110544,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,3.110544,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,3.016117,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,3.016117,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,2.639026,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,2.167815,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,1.602178,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,1.319513,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,1.036848,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.6597564,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0.2826649,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.1882382,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.6597564,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-1.036848,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-1.130967,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.9424213,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-1.130967,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0.09411909,-0.8483022,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.7538755,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.5653297,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.4712106,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.376784,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.2826649,-0.2826649,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.1882382,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1882382,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1882382,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1882382,-0.1882382,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1882382,0.1882382,0,0,0,0,0,0,0.09411909,0,0,0,0,0
0,0.09411909,-0.2826649,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0.7538755,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,2.262242,0,0,0,0,0.09411909,0,0
0,0.09411909,0,0,0,0,0,1.036848,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-3.7703,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0.8483022,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.09411909,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.2826649,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.2826649,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.2826649,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.2826649,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.4712106,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.4712106,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.4712106,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.4712106,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.4712106,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.4712106,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.4712106,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.1882382,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.1882382,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.1882382,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.376784,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.2826649,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.2826649,0,0.09411909,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.2826649,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.2826649,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,9.048966,-0.2826649,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,3.204663,-0.2826649,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,1.413632,-0.2826649,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0.6597564,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0.376784,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0.1882382,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0.09411909,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0.09411909,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0.09411909,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.1882382,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.1882382,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.09411909,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.1882382,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.1882382,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,0,-0.1882382,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.09411909,-0.09411909,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0.09411909,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0.09411909,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0.09411909,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0.09411909,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.1882382,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
-0.09411909,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.6597564,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.9424213,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.4712106,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
-0.1882382,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
-0.2826649,0.09411909,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
-0.2826649,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
-0.1882382,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0.09411909,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
-0.09411909,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
-0.1882382,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
-0.1882382,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
-0.1882382,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
-0.09411909,0.09411909,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
4.241511,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.2826649,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
2.45048,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
1.413632,0,0,0,0,0,-0.09411909,-0.09411909,-0.09411909,0,0,0,0,0,0
2.827571,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.4712106,0,0,0,0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.1882382,0,0,0,0,0.09411909,-0.09411909,-0.09411909,0,0,0,0,0,0,0
1.130967,0,0,0,0,0.09411909,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.9424213,0,0,0,0,0.1882382,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.4712106,0,0,0,0,0.376784,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.4712106,0,0,0,0,0.4712106,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.4712106,0,0,0,0,0.376784,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.376784,0,0,0,0,0.2826649,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.376784,0,0,0,0,0.1882382,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.376784,0,0,0,0,0.4712106,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.376784,0,0,0,0,0.7538755,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.376784,0,0,0,0,0.9424213,-0.09411909,-0.09411909,0,0,0,0,0,0,0
0.376784,0,0,0,0,1.036848,-0.09411909,-0.09411909,0,0,0,0,0,0,0
